customer_id,age,gender,region,senior_citizen,partner,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,avg_monthly_calls,data_usage_gb,support_tickets,streaming_tv,tech_support,online_backup,churn
CUST066449,20,Male,West,0,0,63,Month-to-Month,Credit Card,DSL,216.58,13610.85,39,13.6,1,1,0,0,0
CUST868136,46,Female,West,0,0,56,Month-to-Month,Bank Transfer,Fiber Optic,83.66,4664.12,45,4.48,1,1,0,1,0
CUST277946,61,Female,South,1,1,50,Two Year,Electronic Check,Fiber Optic,49.2,2425.03,52,5.2,1,1,1,1,0
CUST075277,70,Male,West,1,1,6,One Year,Bank Transfer,DSL,46.78,178.06,38,34.91,5,1,0,0,0
CUST893814,41,Female,South,0,1,27,Month-to-Month,Bank Transfer,Fiber Optic,80.61,2247.46,54,11.36,5,0,0,0,1
CUST321030,75,Male,South,1,0,26,Two Year,Bank Transfer,DSL,56.0,1466.74,46,18.25,1,0,0,0,0
CUST756202,20,Male,West,0,1,22,Month-to-Month,Mailed Check,DSL,98.67,2203.2,63,15.53,2,1,1,0,1
CUST180824,37,Female,North,0,0,19,Two Year,Bank Transfer,DSL,65.34,1246.4,46,11.33,1,0,0,1,0
CUST353681,63,Male,East,1,0,2,One Year,Credit Card,Fiber Optic,78.78,81.98,46,0.59,3,1,0,1,0
CUST291422,32,Female,West,0,0,3,Month-to-Month,Electronic Check,Fiber Optic,88.28,282.14,39,13.04,1,1,0,1,0
CUST914972,42,Female,West,0,0,69,Month-to-Month,Electronic Check,Fiber Optic,63.21,4409.26,42,5.08,1,1,1,0,0
CUST833239,47,Female,West,0,0,29,Month-to-Month,Mailed Check,Fiber Optic,26.82,825.32,37,7.6,4,0,1,0,1
CUST416035,31,Male,West,0,0,9,Month-to-Month,Mailed Check,DSL,80.69,780.8,44,22.88,0,1,0,1,1
CUST532882,24,Male,South,0,0,9,One Year,Mailed Check,DSL,94.82,855.91,43,,2,1,0,1,0
CUST100622,34,Male,South,0,1,28,Month-to-Month,Bank Transfer,DSL,58.36,1515.7,46,14.22,0,0,0,0,0
CUST664957,61,Female,East,1,1,15,Month-to-Month,Bank Transfer,DSL,89.82,1381.2,36,3.17,2,1,0,0,0
CUST484604,37,Female,East,0,0,17,Two Year,Credit Card,None,35.8,612.16,37,4.59,1,0,0,1,0
CUST763062,53,Female,West,0,1,1,Month-to-Month,Electronic Check,Fiber Optic,68.74,,44,1.78,1,1,1,1,0
CUST657628,26,Female,West,0,1,4,One Year,Electronic Check,DSL,57.85,326.17,41,10.43,3,1,1,1,0
CUST549841,55,Female,West,0,1,14,Month-to-Month,Bank Transfer,DSL,25.58,413.11,43,31.9,1,0,1,0,0
CUST047627,65,Female,East,1,0,36,One Year,Electronic Check,Fiber Optic,74.96,2629.61,39,19.99,0,1,1,1,0
CUST510277,74,Male,West,1,1,1,One Year,Bank Transfer,Fiber Optic,42.8,0.0,59,9.41,1,0,1,0,0
CUST436363,39,Male,North,0,1,12,Two Year,Mailed Check,Fiber Optic,74.41,919.05,34,34.04,4,0,0,1,0
CUST226047,71,Female,East,1,0,35,Month-to-Month,Bank Transfer,DSL,40.05,1343.53,36,27.25,0,1,0,1,1
CUST132435,70,Male,North,1,1,47,Month-to-Month,Credit Card,Fiber Optic,23.15,1132.48,49,5.38,1,1,0,0,0
CUST804243,70,Male,West,1,1,6,Month-to-Month,Bank Transfer,DSL,47.14,329.15,38,9.58,1,1,0,0,1
CUST352466,19,Female,South,0,1,39,Month-to-Month,Bank Transfer,Fiber Optic,90.88,3622.32,44,4.21,1,1,0,1,1
CUST884181,41,Female,North,0,0,72,Month-to-Month,Electronic Check,DSL,61.0,4446.79,47,0.11,1,1,0,1,0
CUST484422,25,Male,East,0,0,71,One Year,Bank Transfer,DSL,65.89,4658.94,56,7.2,2,0,0,1,0
CUST993037,28,Female,North,0,0,46,One Year,Credit Card,Fiber Optic,68.49,3147.35,49,16.64,2,0,1,0,0
CUST453971,30,Female,East,0,1,37,Two Year,Bank Transfer,DSL,67.54,,41,12.07,2,0,1,0,0
CUST587548,34,Female,West,0,0,8,Month-to-Month,Bank Transfer,Fiber Optic,111.86,908.21,51,31.38,1,0,0,1,0
CUST377461,25,Male,North,0,1,30,One Year,Mailed Check,DSL,63.96,1810.07,51,13.89,2,1,0,0,0
CUST628140,38,Male,South,0,0,30,Two Year,Bank Transfer,DSL,20.0,585.35,42,1.83,1,0,0,0,0
CUST620746,35,Female,North,0,0,15,One Year,Bank Transfer,None,55.7,870.48,49,3.72,1,1,1,0,0
CUST688752,47,Female,South,0,0,20,One Year,Bank Transfer,DSL,66.71,1364.99,49,1.61,2,1,0,1,0
CUST920877,35,Female,East,0,1,35,Two Year,Credit Card,DSL,33.48,1215.13,52,19.0,1,1,1,1,0
CUST243642,63,Female,West,1,1,72,Two Year,Electronic Check,DSL,59.05,4198.67,43,,1,1,1,1,0
CUST085920,64,Male,West,1,0,10,Month-to-Month,Mailed Check,None,59.37,529.48,45,3.08,1,0,0,0,1
CUST802335,48,Male,South,0,1,8,One Year,Mailed Check,Fiber Optic,109.4,904.98,63,17.4,0,1,1,1,0
CUST492846,55,Female,East,0,1,27,Month-to-Month,Bank Transfer,None,48.06,1249.85,54,6.89,0,0,0,1,1
CUST626346,49,Male,West,0,1,4,One Year,Bank Transfer,Fiber Optic,88.74,296.39,45,5.27,3,1,1,1,0
CUST888075,28,Male,East,0,1,26,Two Year,Electronic Check,Fiber Optic,61.35,1605.84,45,52.01,1,1,0,0,0
CUST432403,62,Female,South,1,0,2,Month-to-Month,Bank Transfer,Fiber Optic,86.5,171.66,38,5.09,0,1,1,0,1
CUST910112,42,Male,South,0,0,20,Two Year,Credit Card,Fiber Optic,99.89,2117.27,44,12.98,3,1,0,0,0
CUST922157,50,Male,North,0,1,29,One Year,Electronic Check,Fiber Optic,74.53,2179.97,46,14.97,2,1,1,1,0
CUST249590,55,Male,West,0,0,2,Month-to-Month,Bank Transfer,Fiber Optic,63.56,135.79,44,17.8,3,0,0,0,0
CUST517696,58,Male,West,0,1,6,Two Year,Electronic Check,Fiber Optic,93.71,534.37,42,23.77,2,0,0,1,0
CUST261240,25,Male,North,0,0,12,Month-to-Month,Mailed Check,Fiber Optic,28.42,382.37,37,10.02,3,1,0,0,0
CUST153700,28,Female,South,0,1,13,Month-to-Month,Bank Transfer,DSL,69.33,899.8,52,11.13,1,1,1,0,0
CUST540029,39,Female,South,0,0,33,Two Year,Electronic Check,Fiber Optic,33.84,,51,14.9,1,1,1,0,0
CUST154997,68,Male,South,1,1,22,Month-to-Month,Electronic Check,Fiber Optic,85.0,1859.5,43,1.93,0,1,1,0,0
CUST349263,41,Female,South,0,0,14,One Year,Bank Transfer,Fiber Optic,67.46,927.74,49,2.68,2,0,0,0,0
CUST709861,58,Male,East,0,1,17,Two Year,Electronic Check,None,63.19,1070.24,43,17.34,1,1,0,0,0
CUST183658,34,Female,West,0,0,1,Two Year,Bank Transfer,Fiber Optic,55.75,168.45,39,1.74,2,0,1,0,0
CUST552844,29,Female,West,0,1,44,Two Year,Bank Transfer,DSL,81.92,3636.47,54,14.0,2,0,1,0,0
CUST007772,74,Female,South,1,1,1,One Year,Credit Card,Fiber Optic,20.32,11.12,46,0.4,2,1,0,1,0
CUST310553,63,Female,South,1,1,53,One Year,Credit Card,Fiber Optic,112.57,5963.14,39,4.94,0,1,1,1,0
CUST409759,49,Male,South,0,0,23,Month-to-Month,Electronic Check,None,61.44,1343.46,47,13.03,0,1,1,0,0
CUST878339,32,Male,West,0,1,22,Month-to-Month,Electronic Check,Fiber Optic,32.5,624.79,52,,0,0,1,1,0
CUST115923,33,Female,West,0,0,36,Two Year,Electronic Check,DSL,20.0,757.26,44,11.93,1,1,0,0,0
CUST653101,71,Male,South,1,0,58,One Year,Mailed Check,DSL,60.79,3562.27,52,6.99,0,0,1,1,0
CUST223063,39,Male,East,0,1,72,Month-to-Month,Bank Transfer,DSL,70.76,5114.67,60,3.53,3,0,1,1,0
CUST065552,45,Female,North,0,1,23,Month-to-Month,Bank Transfer,DSL,72.63,1744.89,53,11.4,0,0,1,0,0
CUST034517,37,Female,North,0,1,4,Two Year,Mailed Check,Fiber Optic,28.74,125.92,58,2.45,2,0,1,0,0
CUST250745,50,Female,North,0,1,63,Two Year,Mailed Check,DSL,34.25,2198.72,50,0.75,0,1,1,1,0
CUST623304,27,Male,West,0,0,1,Month-to-Month,Electronic Check,DSL,98.9,95.22,42,0.24,3,1,1,0,0
CUST081019,57,Female,West,0,1,49,One Year,Bank Transfer,Fiber Optic,453.78,22110.25,49,3.74,0,0,0,1,0
CUST163831,49,Male,North,0,0,34,Month-to-Month,Credit Card,Fiber Optic,67.78,2362.92,53,0.37,2,0,1,1,1
CUST930777,67,Male,North,1,1,70,Two Year,Credit Card,DSL,55.37,3827.29,51,3.44,1,1,0,1,0
CUST620582,50,Female,East,0,1,68,One Year,Mailed Check,Fiber Optic,51.6,,47,4.1,1,0,1,0,0
CUST825698,19,Male,West,0,1,1,One Year,Mailed Check,DSL,58.15,22.99,41,5.08,1,0,1,1,0
CUST253076,50,Male,West,0,0,28,Month-to-Month,Bank Transfer,Fiber Optic,51.51,1455.6,44,15.0,1,1,0,0,0
CUST564185,50,Female,North,0,1,3,Month-to-Month,Bank Transfer,Fiber Optic,50.68,235.52,42,6.99,3,0,1,1,0
CUST739686,58,Male,East,0,0,2,Month-to-Month,Credit Card,None,89.97,209.84,54,50.64,0,1,0,1,1
CUST503969,30,Male,East,0,0,17,Two Year,Bank Transfer,DSL,54.91,974.12,40,35.33,0,1,1,1,0
CUST131666,47,Male,North,0,0,3,Two Year,Electronic Check,DSL,34.53,94.83,54,47.9,1,1,0,0,0
CUST554375,50,Male,North,0,1,39,Two Year,Mailed Check,Fiber Optic,62.9,2438.95,42,,1,0,0,1,0
CUST675006,30,Male,West,0,0,72,Two Year,Credit Card,DSL,38.53,2759.04,49,0.54,1,1,1,0,0
CUST437676,69,Female,North,1,0,25,One Year,Credit Card,Fiber Optic,37.82,983.73,43,23.62,2,1,0,0,0
CUST170656,43,Female,South,0,0,8,Month-to-Month,Electronic Check,DSL,101.38,812.55,47,6.85,0,1,1,1,1
CUST115345,39,Male,East,0,0,55,Two Year,Bank Transfer,Fiber Optic,60.42,3357.71,46,12.3,4,1,0,1,0
CUST781099,56,Female,North,0,1,57,Month-to-Month,Bank Transfer,None,33.06,1875.8,45,22.25,0,0,1,0,0
CUST173425,19,Male,South,0,1,39,Month-to-Month,Mailed Check,None,62.43,2485.39,38,11.22,1,0,1,0,1
CUST134266,55,Male,East,0,0,28,Month-to-Month,Electronic Check,Fiber Optic,66.6,1899.43,40,16.02,2,0,0,1,1
CUST128416,56,Female,South,0,1,60,Month-to-Month,Credit Card,DSL,59.82,3595.02,39,3.43,1,1,1,1,0
CUST071250,43,Male,South,0,1,5,One Year,Electronic Check,Fiber Optic,52.79,298.01,46,2.6,1,0,1,0,0
CUST906857,63,Other,North,1,1,72,Month-to-Month,Credit Card,Fiber Optic,30.32,2234.6,40,9.72,0,1,1,1,0
CUST827876,75,Male,East,1,1,72,Month-to-Month,Electronic Check,None,54.61,4024.53,47,12.19,0,0,0,0,0
CUST260240,67,Female,South,1,0,61,One Year,Bank Transfer,None,45.15,2719.11,46,24.65,1,0,0,0,0
CUST946616,32,Male,West,0,1,8,Two Year,Credit Card,None,61.95,539.69,59,20.67,2,0,1,0,0
CUST769170,51,Male,East,0,0,58,One Year,Mailed Check,None,75.57,4417.21,50,54.18,0,0,0,1,0
CUST869506,59,Male,West,0,0,20,Month-to-Month,Electronic Check,Fiber Optic,108.79,2222.03,47,40.7,2,1,1,0,0
CUST220760,72,Female,North,1,1,27,Month-to-Month,Bank Transfer,Fiber Optic,84.37,2254.72,51,11.72,2,0,0,1,1
CUST527929,61,Female,West,1,1,55,Two Year,Credit Card,None,20.0,1105.15,58,8.4,1,1,1,1,0
CUST578920,66,Female,East,1,0,1,One Year,Bank Transfer,Fiber Optic,70.56,47.06,54,17.16,3,1,1,0,0
CUST969563,57,Male,South,0,1,13,Month-to-Month,Electronic Check,Fiber Optic,102.89,1355.18,39,3.64,1,0,0,0,0
CUST314744,28,Male,South,0,1,50,Two Year,Mailed Check,None,61.44,3028.74,45,5.21,0,0,0,0,0
CUST004018,20,Male,East,0,1,50,Month-to-Month,Mailed Check,Fiber Optic,103.89,5262.63,45,17.49,3,0,0,1,1
CUST700716,23,Female,South,0,1,56,Month-to-Month,Electronic Check,DSL,37.38,2100.42,41,35.94,1,0,0,0,0
CUST913685,26,Female,West,0,1,5,Month-to-Month,Credit Card,DSL,43.06,301.57,53,27.09,0,1,0,0,1
CUST195912,23,Male,South,0,1,36,Month-to-Month,Bank Transfer,DSL,60.77,2154.88,49,0.91,7,1,0,0,1
CUST067014,26,Female,South,0,0,4,Two Year,Bank Transfer,Fiber Optic,61.35,255.45,51,3.17,1,1,0,1,0
CUST805030,56,Male,West,0,0,46,Month-to-Month,Credit Card,Fiber Optic,85.92,3957.37,54,3.83,3,1,0,0,0
CUST841740,48,Female,West,0,0,8,Month-to-Month,Electronic Check,Fiber Optic,65.05,553.66,53,5.8,1,1,0,1,1
CUST013319,49,Female,West,0,1,40,Month-to-Month,Bank Transfer,Fiber Optic,62.28,,45,,0,0,1,0,0
CUST383997,58,Male,North,0,1,18,Month-to-Month,Bank Transfer,None,120.0,2093.48,59,3.15,0,0,0,0,1
CUST036333,67,Male,West,1,1,72,Month-to-Month,Electronic Check,DSL,45.56,3339.73,37,15.11,2,1,1,1,0
CUST862799,29,Other,West,0,1,26,Month-to-Month,Bank Transfer,None,97.22,2572.22,55,3.36,0,0,1,1,0
CUST131142,25,Female,North,0,0,30,Month-to-Month,Credit Card,DSL,75.39,2186.89,39,34.28,2,0,0,1,0
CUST932631,25,Female,South,0,0,13,One Year,Credit Card,Fiber Optic,55.84,797.91,41,6.6,0,0,0,0,0
CUST512445,67,Female,West,1,0,39,Two Year,Electronic Check,Fiber Optic,71.47,2724.22,56,1.26,1,0,0,0,0
CUST500678,45,Male,East,0,1,20,One Year,Electronic Check,Fiber Optic,44.56,905.1,57,22.19,1,1,0,1,0
CUST785490,37,Female,West,0,1,1,One Year,Credit Card,Fiber Optic,67.16,52.38,44,29.65,1,1,0,0,0
CUST019523,64,Female,West,1,1,28,Month-to-Month,Electronic Check,DSL,64.9,1808.2,39,31.59,0,0,0,0,0
CUST925082,24,Female,North,0,1,53,Two Year,Credit Card,DSL,76.91,4058.98,37,8.17,2,1,1,0,0
CUST922351,28,Male,East,0,1,8,Month-to-Month,Credit Card,DSL,62.08,522.83,48,30.39,3,0,0,0,0
CUST010874,37,Male,South,0,1,7,Month-to-Month,Credit Card,Fiber Optic,106.65,702.27,59,14.82,3,1,0,1,0
CUST452312,33,Male,South,0,1,28,One Year,Bank Transfer,Fiber Optic,42.94,,39,2.61,0,1,1,1,0
CUST396604,21,Male,East,0,1,51,One Year,Electronic Check,Fiber Optic,47.78,2463.74,39,9.14,0,0,0,1,0
CUST714528,23,Male,West,0,1,8,Month-to-Month,Bank Transfer,Fiber Optic,70.98,559.77,37,6.81,2,0,0,1,0
CUST307299,75,Male,North,1,1,72,Month-to-Month,Electronic Check,None,44.86,3273.81,47,7.2,2,1,0,0,0
CUST517244,39,Male,East,0,1,72,Month-to-Month,Mailed Check,Fiber Optic,81.82,5865.95,47,6.4,0,1,0,0,0
CUST283997,43,Male,East,0,0,6,Two Year,Bank Transfer,DSL,97.86,585.1,46,2.31,3,0,1,1,0
CUST957794,20,Female,South,0,0,9,Month-to-Month,Bank Transfer,Fiber Optic,52.01,393.07,37,5.93,1,0,0,1,0
CUST137793,58,Male,North,0,0,36,One Year,Bank Transfer,Fiber Optic,67.2,2391.4,36,8.61,0,1,1,1,0
CUST750133,59,Male,East,0,1,72,Month-to-Month,Mailed Check,Fiber Optic,81.37,5814.69,53,4.04,2,1,1,1,0
CUST154574,31,Male,North,0,1,37,Month-to-Month,Electronic Check,Fiber Optic,87.08,3134.21,44,2.34,2,0,0,0,1
CUST841439,28,Male,West,0,0,17,Month-to-Month,Mailed Check,Fiber Optic,120.0,2032.2,48,2.65,0,0,1,0,0
CUST986512,35,Female,South,0,0,5,Month-to-Month,Electronic Check,None,31.06,149.61,41,2.57,1,1,1,0,0
CUST284528,71,Male,West,1,0,18,Month-to-Month,Electronic Check,None,102.35,1857.23,37,7.1,2,1,0,1,0
CUST047906,29,Female,North,0,1,28,One Year,Electronic Check,None,48.94,1399.13,48,2.81,0,0,0,0,0
CUST325409,40,Female,West,0,0,12,Month-to-Month,Electronic Check,Fiber Optic,50.0,588.65,37,15.16,4,1,1,0,0
CUST219547,29,Female,South,0,0,21,Two Year,Electronic Check,None,68.57,1464.96,50,4.91,2,1,1,0,0
CUST682656,30,Female,North,0,0,4,Month-to-Month,Mailed Check,DSL,66.55,310.97,49,33.64,0,0,1,0,0
CUST045190,42,Female,East,0,0,18,Two Year,Bank Transfer,Fiber Optic,96.27,1787.77,47,0.78,1,0,1,1,0
CUST416300,62,Female,West,1,1,2,Two Year,Mailed Check,DSL,28.24,85.37,39,4.45,3,0,0,0,0
CUST340375,68,Male,South,1,0,1,Month-to-Month,Bank Transfer,Fiber Optic,20.0,44.43,52,16.09,0,1,0,1,1
CUST878703,75,Male,East,1,1,58,Two Year,Bank Transfer,DSL,113.35,6524.81,31,13.85,0,1,0,0,0
CUST520630,36,Female,South,0,1,6,Month-to-Month,Credit Card,DSL,29.0,214.45,45,6.55,1,0,0,1,0
CUST048523,72,Male,North,1,1,25,One Year,Bank Transfer,DSL,90.13,2203.56,46,24.5,4,1,1,1,0
CUST728496,63,Male,North,1,0,4,Month-to-Month,Mailed Check,Fiber Optic,99.87,415.59,36,0.89,0,0,1,1,0
CUST844082,53,Female,West,0,0,9,One Year,Credit Card,Fiber Optic,93.37,873.45,40,8.54,0,1,1,0,0
CUST463052,62,Female,South,1,0,13,One Year,Electronic Check,DSL,77.79,1032.78,54,2.68,2,1,1,0,0
CUST061212,25,Male,South,0,0,4,Month-to-Month,Electronic Check,Fiber Optic,83.65,203.0,54,5.62,2,1,0,1,1
CUST560089,46,Female,South,0,1,1,One Year,Bank Transfer,None,51.93,92.19,49,14.41,1,0,0,0,0
CUST773352,72,Male,North,1,0,62,One Year,Electronic Check,Fiber Optic,20.0,1315.45,62,1.25,4,1,0,0,0
CUST784812,70,Female,West,1,0,1,One Year,Electronic Check,Fiber Optic,56.31,0.0,48,0.54,1,1,0,0,0
CUST335920,72,Male,South,1,1,1,Two Year,Credit Card,Fiber Optic,51.41,60.28,49,6.55,0,1,1,1,0
CUST519622,49,Male,South,0,1,49,Two Year,Mailed Check,None,41.39,2018.48,42,3.8,1,0,0,1,0
CUST393772,68,Female,East,1,0,9,Two Year,Electronic Check,Fiber Optic,66.24,598.44,43,15.3,2,1,1,0,0
CUST713783,61,Male,South,1,0,38,Two Year,Electronic Check,Fiber Optic,20.0,824.21,44,0.81,1,1,0,1,0
CUST901193,35,Female,West,0,0,4,Month-to-Month,Mailed Check,None,96.36,397.47,53,40.76,2,1,0,1,1
CUST780187,23,Male,East,0,1,8,Month-to-Month,Credit Card,DSL,63.26,457.14,54,11.63,0,1,0,1,1
CUST278164,35,Male,East,0,1,25,Month-to-Month,Credit Card,DSL,52.65,1282.95,43,8.35,0,0,0,0,1
CUST242263,36,Female,East,0,1,72,Two Year,Electronic Check,Fiber Optic,57.26,4084.12,44,6.38,1,1,0,0,0
CUST041325,39,Male,North,0,1,2,Month-to-Month,Bank Transfer,DSL,61.09,28.71,48,16.59,1,1,1,1,0
CUST546484,54,Male,East,0,1,15,Month-to-Month,Mailed Check,Fiber Optic,39.09,558.93,50,5.29,1,1,1,0,0
CUST266263,49,Male,South,0,0,1,Month-to-Month,Credit Card,DSL,39.0,72.8,40,18.0,0,1,0,1,0
CUST502118,73,Female,North,1,0,6,Month-to-Month,Electronic Check,Fiber Optic,32.31,210.51,47,14.88,2,0,0,0,0
CUST622167,58,Female,North,0,1,71,Month-to-Month,Credit Card,None,29.52,2104.29,39,9.62,1,0,1,1,0
CUST776357,20,Other,North,0,1,3,One Year,Electronic Check,DSL,43.6,116.36,49,26.34,2,0,0,0,0
CUST891816,45,Male,North,0,0,58,Month-to-Month,Mailed Check,DSL,61.32,3552.69,59,5.1,3,1,1,1,0
CUST721155,27,Male,North,0,1,5,One Year,Bank Transfer,DSL,92.53,,46,0.72,3,1,1,0,0
CUST247005,68,Male,North,1,1,59,Two Year,Mailed Check,Fiber Optic,25.59,1552.31,36,5.66,1,1,0,1,0
CUST719761,52,Female,North,0,0,23,Two Year,Credit Card,Fiber Optic,87.88,2036.34,33,24.99,1,1,1,0,0
CUST801011,46,Male,East,0,1,63,Month-to-Month,Credit Card,Fiber Optic,24.79,1507.4,51,0.97,0,1,0,1,0
CUST609145,71,Female,West,1,0,4,Two Year,Credit Card,DSL,67.41,248.19,34,17.28,0,0,1,0,0
CUST463075,32,Male,South,0,1,43,Two Year,Bank Transfer,Fiber Optic,27.07,1186.0,52,20.93,0,1,1,0,0
CUST091633,50,Other,South,0,0,34,Month-to-Month,Mailed Check,DSL,449.42,15247.09,56,6.7,1,1,0,1,0
CUST321926,24,Female,East,0,1,23,One Year,Electronic Check,Fiber Optic,72.91,1646.01,46,2.6,4,0,1,0,0
CUST847839,29,Female,East,0,1,49,One Year,Mailed Check,DSL,72.62,3593.42,41,5.27,1,0,1,1,0
CUST560667,66,Male,North,1,0,31,Month-to-Month,Mailed Check,Fiber Optic,83.72,2635.01,42,6.1,1,1,0,0,0
CUST478301,47,Male,West,0,1,62,Month-to-Month,Bank Transfer,DSL,41.71,2538.05,52,32.3,2,0,0,1,0
CUST884114,38,Male,North,0,1,14,One Year,Mailed Check,DSL,89.92,1191.16,41,4.02,0,1,0,0,0
CUST843514,48,Male,East,0,1,26,Two Year,Credit Card,DSL,104.08,2645.72,48,43.17,2,1,0,1,0
CUST395006,75,Male,North,1,0,61,Month-to-Month,Bank Transfer,Fiber Optic,70.83,4354.0,48,1.38,1,1,0,0,0
CUST920089,41,Female,South,0,1,7,One Year,Credit Card,Fiber Optic,20.33,100.13,44,43.81,3,1,0,1,0
CUST968565,37,Male,South,0,0,19,Month-to-Month,Credit Card,None,20.0,353.18,51,3.03,0,0,0,1,1
CUST921279,54,Female,North,0,0,72,One Year,Mailed Check,DSL,68.83,4893.76,50,2.2,2,1,1,0,0
CUST666548,21,Female,West,0,0,19,Month-to-Month,Electronic Check,DSL,50.69,,44,1.54,3,0,1,0,0
CUST977671,45,Male,North,0,0,8,Month-to-Month,Mailed Check,DSL,40.11,309.1,47,4.56,3,1,1,1,0
CUST158112,61,Other,North,1,1,12,Two Year,Electronic Check,DSL,60.82,752.02,56,11.5,1,1,1,0,0
CUST063125,37,Male,West,0,0,64,Two Year,Bank Transfer,DSL,56.05,,59,13.17,0,1,1,0,0
CUST490234,41,Male,West,0,0,72,Month-to-Month,Bank Transfer,DSL,60.99,4294.13,38,5.54,0,1,0,0,1
CUST882933,67,Female,West,1,1,72,Month-to-Month,Bank Transfer,Fiber Optic,42.99,3112.9,46,3.15,1,1,0,0,1
CUST747975,66,Female,South,1,1,36,One Year,Credit Card,Fiber Optic,114.49,4117.24,38,63.65,2,0,1,1,0
CUST867842,68,Male,North,1,1,21,Two Year,Credit Card,Fiber Optic,37.82,855.74,49,3.79,1,1,0,1,0
CUST354903,49,Male,East,0,0,6,One Year,Bank Transfer,DSL,58.27,308.44,50,5.7,3,1,0,1,0
CUST177583,58,Female,West,0,1,3,One Year,Mailed Check,Fiber Optic,20.0,87.49,41,7.87,2,1,1,1,0
CUST217414,53,Male,West,0,0,1,Two Year,Credit Card,Fiber Optic,36.09,40.63,51,16.15,1,1,1,0,0
CUST428296,75,Female,North,1,1,1,Two Year,Credit Card,DSL,32.46,0.0,37,1.98,1,1,0,0,1
CUST563854,70,Female,East,1,1,63,Month-to-Month,Mailed Check,Fiber Optic,51.55,3300.79,49,3.71,0,1,1,1,0
CUST884992,51,Other,North,0,1,49,One Year,Credit Card,None,58.78,2900.16,44,69.34,2,0,0,1,0
CUST801497,53,Male,North,0,0,25,Month-to-Month,Mailed Check,None,54.45,1344.22,52,20.93,0,1,1,0,0
CUST130076,19,Male,West,0,0,72,Two Year,Electronic Check,Fiber Optic,51.32,3652.0,53,7.04,2,1,1,0,0
CUST729501,32,Male,West,0,0,72,Month-to-Month,Mailed Check,Fiber Optic,70.36,5123.39,45,1.38,3,0,0,1,0
CUST835372,51,Male,South,0,0,31,Month-to-Month,Electronic Check,Fiber Optic,72.27,2283.46,52,24.18,5,1,1,0,0
CUST803941,53,Male,East,0,0,18,Month-to-Month,Credit Card,DSL,20.0,360.56,36,18.33,3,1,0,0,0
CUST163037,23,Male,East,0,1,4,Month-to-Month,Electronic Check,Fiber Optic,91.44,364.98,45,10.43,0,0,1,1,1
CUST781378,56,Female,West,0,0,21,Month-to-Month,Mailed Check,Fiber Optic,71.53,1446.09,49,6.22,1,1,0,1,0
CUST547891,59,Female,West,0,1,5,One Year,Electronic Check,Fiber Optic,20.0,168.56,41,32.91,3,1,1,0,0
CUST553394,68,Male,West,1,0,15,Month-to-Month,Bank Transfer,DSL,87.47,1256.18,46,4.21,3,0,1,1,0
CUST253962,68,Male,East,1,0,72,One Year,Mailed Check,DSL,90.49,6560.71,43,4.64,2,0,1,1,0
CUST454131,75,Male,South,1,1,12,One Year,Mailed Check,Fiber Optic,20.0,341.0,48,25.0,5,1,0,0,0
CUST954540,71,Male,East,1,1,4,One Year,Electronic Check,Fiber Optic,57.19,190.36,49,11.81,2,1,1,1,0
CUST159772,29,Female,West,0,1,26,One Year,Credit Card,DSL,71.59,1836.58,40,36.17,4,1,0,1,0
CUST616772,20,Female,West,0,0,27,Month-to-Month,Credit Card,Fiber Optic,91.74,2437.67,43,12.43,1,1,0,0,0
CUST117645,62,Female,South,1,1,6,Month-to-Month,Mailed Check,DSL,77.28,525.78,50,0.4,2,0,0,1,0
CUST769185,35,Female,North,0,0,6,Two Year,Mailed Check,Fiber Optic,50.92,312.01,36,2.33,1,1,1,1,0
CUST887601,57,Female,North,0,0,72,One Year,Electronic Check,Fiber Optic,37.94,2657.48,45,3.97,1,1,1,0,0
CUST288799,38,Female,East,0,1,8,One Year,Mailed Check,DSL,28.04,170.3,46,,2,1,1,1,0
CUST506281,32,Male,North,0,0,54,One Year,Mailed Check,Fiber Optic,41.79,2290.05,52,21.32,2,0,0,0,0
CUST138300,50,Female,North,0,0,19,Month-to-Month,Credit Card,DSL,389.35,7360.87,47,18.75,2,1,0,0,0
CUST537025,52,Female,East,0,1,17,Two Year,Mailed Check,Fiber Optic,88.02,1408.14,51,9.68,2,1,1,0,0
CUST126706,43,Male,West,0,1,10,Month-to-Month,Electronic Check,DSL,55.57,583.81,45,1.8,2,0,1,1,0
CUST145316,25,Male,North,0,0,44,Two Year,Mailed Check,Fiber Optic,92.41,4084.52,32,1.69,1,1,1,0,0
CUST117958,53,Male,West,0,1,63,Month-to-Month,Mailed Check,DSL,75.2,4699.38,40,1.62,0,0,0,0,0
CUST633282,65,Female,East,1,0,9,One Year,Mailed Check,Fiber Optic,120.0,1062.49,37,23.14,2,0,1,0,0
CUST858712,47,Male,West,0,1,2,Month-to-Month,Bank Transfer,Fiber Optic,20.0,23.47,38,1.83,4,0,1,1,0
CUST630940,40,Male,West,0,1,4,Two Year,Mailed Check,DSL,59.54,228.45,42,19.84,2,0,0,0,0
CUST727453,59,Male,East,0,0,47,Two Year,Electronic Check,DSL,70.31,3372.59,37,22.35,1,1,1,1,0
CUST136674,61,Female,West,1,0,17,Month-to-Month,Credit Card,DSL,111.19,1927.19,46,1.33,5,1,0,1,1
